source,target,weight
124,55074,1
124,33672,1
124,46356,1
124,30846,1
124,13020,1
124,33735,3
124,4344,1
124,57405,1
124,17750,1
124,55924,1
124,78855,1
124,29281,1
124,37767,1
124,76578,1
124,46802,1
124,60629,1
124,67706,1
124,72241,1
124,39396,1
124,3114,1
124,13631,1
124,20152,1
124,91736,1
124,10659,1
124,59962,1
124,73154,1
124,81506,1
124,46683,1
124,57490,1
124,72807,1
124,33904,1
124,49623,1
124,6009,3
124,34530,1
124,35167,1
124,49096,2
124,67324,1
124,80904,1
124,16786,1
124,37287,1
124,62522,1
124,37414,1
124,27258,1
124,73433,1
124,6250,1
124,5351,1
124,81008,1
124,52488,1
124,35868,1
124,74624,1
124,74168,1
124,33097,1
124,74887,1
124,137,2
124,816,3
124,70915,1
124,19747,2
124,3480,1
124,33414,1
124,390,1
124,47612,1
124,39786,1
124,63376,1
124,40079,1
124,90224,1
124,90901,1
124,7687,1
124,67403,1
124,25887,1
124,15564,1
124,5887,1
124,77004,1
124,102311,1
124,76186,1
124,59542,1
124,64320,1
124,7947,3
124,62481,1
124,92646,1
124,73556,1
124,34481,1
124,83186,1
124,73810,1
124,64014,1
124,73703,1
124,45959,1
124,40747,1
124,66097,1
124,65722,1
124,43874,1
124,68181,1
124,7760,1
124,62135,1
124,73201,1
124,15499,1
124,16157,1
124,13431,1
124,27015,1
124,57262,1
124,83188,1
124,57761,1
124,16740,1
124,48929,1
124,28843,1
124,33086,1
124,73115,1
124,7811,1
124,66346,1
124,4013,1
124,48620,1
124,73351,2
124,1119,1
124,3377,1
124,40740,1
124,90510,1
124,84423,1
124,39169,1
124,36488,1
124,10360,1
124,85704,1
124,78363,1
124,2832,1
124,41741,1
124,64432,1
124,83622,1
124,53179,1
124,48214,1
124,68977,1
124,701,1
124,31257,1
124,37997,1
124,61661,1
124,90430,1
124,38859,2
124,14196,2
124,73171,1
124,49773,1
124,51091,1
124,3646,1
124,79126,1
124,46651,1
124,79103,1
124,6650,1
124,66472,1
124,72829,1
124,33043,1
124,88762,1
124,27072,1
124,11359,1
124,2627,1
124,58050,1
124,5311,1
124,87921,1
124,35994,1
124,46794,1
124,40658,1
124,5591,4
124,88169,1
124,35381,1
124,98192,1
124,76109,1
124,97177,1
124,60205,1
124,46700,1
124,58805,1
124,75860,1
124,16394,1
124,32414,2
124,34005,3
124,20552,1
124,50447,1
124,42280,1
124,39603,1
124,7689,1
124,1045,1
124,62419,1
124,78538,1
124,72635,1
124,34600,1
124,33268,1
124,8788,1
124,14856,1
124,21918,1
124,48602,1
124,4846,1
124,30414,1
124,37594,1
124,7721,1
124,13951,1
124,77489,1
124,27383,3
124,58887,1
124,81963,1
124,51488,1
124,47876,1
124,5243,1
124,39418,1
124,17800,1
124,2165,1
124,4047,1
124,51216,1
124,96869,1
124,78009,2
124,78796,1
124,75139,1
124,12810,1
124,92794,2
124,7394,1
124,72605,1
124,33359,1
124,34841,1
124,16749,1
124,33304,1
124,5714,2
124,18111,1
124,92106,1
124,21693,1
124,4781,2
124,17052,1
124,50840,1
124,101900,1
124,10089,1
124,43263,1
124,57135,1
124,8695,1
124,72223,1
124,2480,2
124,67592,1
124,223,2
124,50165,1
124,33852,1
124,2322,1
124,63564,1
25641,26861,1
25641,16131,1
25641,3172,1
25641,30697,1
25641,4891,1
25641,16092,2
25641,26636,1
25641,2783,1
25641,22052,1
25641,200,1
25641,29412,3
25641,25653,1
25641,6434,1
25641,16446,1
25641,23675,1
25641,2152,1
25641,25676,1
25641,7094,1
25641,25490,1
25641,26612,1
25641,2213,1
25641,11029,1
26861,26877,1
26861,27119,1
26861,27869,1
26861,27051,1
26861,26005,1
26861,27701,1
26861,27165,1
26861,27059,1
26861,26912,1
26861,28628,1
26861,26860,1
26861,27260,1
26861,25919,1
26861,18111,1
26861,26966,1
26861,26064,1
26861,27227,1
26861,28036,1
26861,26936,1
26861,26931,1
26861,27107,1
26861,26870,1
84380,12,1
84380,2953,1
84380,17866,1
12,23841,1
12,6831,1
12,8685,1
12,5591,1
12,2392,1
12,59289,1
12,8786,1
12,11501,1
12,4610,1
12,832,1
12,8587,1
12,8589,1
12,75923,1
12,75991,1
12,56938,1
12,6722,1
12,11444,1
12,9347,1
12,8778,1
12,98625,1
12,46781,1
12,60968,1
12,80153,1
12,67935,1
12,13853,1
12,11515,1
12,102139,1
12,6507,1
12,28993,1
12,24140,1
12,8663,1
12,12343,1
12,8594,1
12,53566,1
12,88218,1
12,89727,1
12,8940,1
12,18525,2
12,14464,1
12,8609,1
12,11454,1
12,11818,1
12,27571,1
12,73463,1
12,75330,1
12,60334,1
12,17136,1
12,98144,1
12,8956,1
12,102147,1
12,26321,1
12,8701,1
12,77960,1
12,76494,1
12,87186,1
12,62905,1
12,5023,1
12,74598,1
12,556,1
12,100105,1
12,24392,1
12,18185,1
12,90305,1
12,9349,1
12,12415,1
12,2215,1
12,37555,1
12,81460,1
12,7750,1
12,92956,1
12,78026,1
12,56782,1
12,9850,1
12,101378,1
12,8638,1
12,75990,1
12,49397,1
12,26095,1
12,12012,1
12,43940,1
12,46570,1
12,13801,1
12,75500,1
12,36986,1
12,79997,1
12,662,1
12,68127,1
12,9571,1
12,85869,1
12,73071,1
12,8608,1
12,3096,1
12,2322,1
12,11527,1
12,4688,1
12,11514,1
12,9518,1
12,73987,1
12,4612,1
12,991,1
12,8590,1
12,32106,1
12,12954,1
12,38724,1
12,12857,1
12,6733,1
12,85857,1
12,93428,1
12,9955,1
12,56197,1
12,9532,1
12,72942,1
12,55211,1
12,50530,1
12,6013,1
12,73540,1
12,82852,1
12,14621,1
12,9155,2
12,14868,1
12,10522,1
12,74567,1
12,4989,1
12,7698,1
12,89531,1
12,16787,1
12,98223,1
12,10846,1
12,8915,1
12,73837,1
12,85362,1
12,2218,1
12,76979,1
12,58014,1
12,18206,1
12,22376,1
12,73629,1
12,24005,1
12,78451,1
12,8649,1
12,6267,1
12,62345,1
12,4649,1
12,77078,1
12,75027,1
12,58180,1
12,87823,1
12,8720,1
12,74488,1
12,12192,1
12,82955,1
12,9193,1
12,79114,1
12,13057,1
12,8721,1
12,75398,1
12,3879,1
12,9939,1
12,2265,1
12,78723,1
12,8757,1
12,88516,1
12,11416,1
12,19485,1
12,29343,1
12,36424,1
12,19897,1
12,39449,1
12,73842,1
12,5057,1
12,7052,1
12,60268,1
12,79866,1
12,2212,1
12,12720,1
12,74876,1
12,622,1
12,8784,1
12,100032,1
12,37778,1
12,7754,1
12,65880,1
12,74408,1
12,86928,1
12,79972,1
12,75568,1
12,9138,1
12,92181,1
12,80407,1
12,8637,1
12,73807,1
12,48321,1
12,23805,1
12,91433,1
12,73531,1
12,17319,1
12,17351,1
12,81845,1
12,60765,1
12,16368,1
12,19525,1
12,8714,1
12,1959,1
12,2629,1
12,29279,1
12,79123,1
12,11074,1
12,10013,1
12,9657,1
12,77467,1
12,75167,1
12,89264,1
12,526,1
12,85337,1
12,14627,1
12,11933,1
12,1186,1
12,5393,1
12,57939,1
12,46267,1
12,74906,1
12,94013,1
12,78957,1
12,8935,1
12,2993,1
12,99673,1
12,77766,1
12,13132,1
12,86984,1
12,15939,1
12,101101,1
12,14898,1
12,20103,1
12,9309,1
12,8478,1
12,8661,1
12,25468,1
12,77460,1
12,11829,1
12,75436,1
12,57573,1
12,48949,1
12,99608,1
12,2374,1
12,41259,1
12,9961,1
12,13051,1
12,52488,1
12,22017,1
12,16921,1
12,4238,1
12,84008,1
12,75233,1
12,1732,1
12,8643,1
12,9702,1
12,29706,1
12,4410,1
12,1323,1
12,27349,1
12,65948,1
12,76912,1
12,9100,1
12,10276,1
12,12918,1
12,91434,1
12,51284,1
12,101275,1
12,20307,1
12,35063,1
12,65330,1
12,3219,2
12,44211,1
12,74084,1
12,78238,1
12,76016,1
12,11623,1
12,8728,1
12,69909,1
12,8598,1
12,2008,1
12,811,1
12,51632,1
12,10872,1
12,77803,1
12,30748,1
12,278,1
12,19320,1
12,78096,1
12,11617,1
12,8962,1
12,12389,1
12,17553,1
12,4133,1
12,18873,1
12,74213,1
12,9897,1
12,7367,1
12,3877,1
12,25663,1
12,91393,1
12,9040,1
12,14108,1
12,38593,1
12,3771,1
12,27941,1
12,12601,1
12,15153,1
12,9365,1
12,4657,1
12,42087,1
12,76569,1
12,6910,1
12,37293,1
12,73586,1
12,44026,1
12,13662,1
12,16060,2
12,12015,1
12,16377,1
12,36725,1
12,4957,1
12,21132,1
12,21411,1
12,730,1
12,8923,1
12,83106,1
12,8516,1
12,10883,1
12,7107,1
12,24832,1
12,101900,1
12,84364,1
12,73866,1
12,39254,1
12,10956,1
12,4172,1
12,8789,1
12,272,1
12,6254,1
12,112,1
12,89233,1
12,67845,1
12,6182,1
12,84365,1
12,8665,1
12,58056,1
12,83925,1
12,19127,1
12,76858,1
12,35451,1
12,92340,1
12,88866,1
12,73580,1
12,71820,1
12,15167,1
12,3433,1
12,4808,1
12,68526,1
12,83941,1
12,12755,1
12,28285,1
12,75467,1
12,82668,1
12,73975,1
12,27776,1
12,65463,1
12,9385,1
12,8622,1
12,3890,1
12,88361,1
12,8804,1
12,11434,1
12,67,1
12,7499,1
12,4336,1
12,157,2
12,74446,1
12,75317,1
12,76413,1
12,78486,1
12,9305,1
12,60556,1
12,11782,1
12,59955,1
12,7240,1
12,78166,1
12,68538,1
12,75091,1
12,101128,1
12,7205,1
12,77520,1
12,93,1
12,81607,1
12,21504,2
12,22560,1
12,4359,1
12,73393,1
12,9450,1
12,6029,1
12,82597,1
12,84129,1
12,5882,1
12,75242,1
12,8679,2
12,9413,1
12,8600,1
12,9605,1
12,6819,1
12,15959,1
12,82097,1
12,84697,1
12,3624,1
12,51657,1
12,42838,1
12,5743,1
12,258,2
12,52667,1
12,70162,1
12,10308,1
12,16052,1
12,16749,1
12,84156,1
12,79206,1
12,77940,1
12,13082,1
12,49528,1
12,13275,1
12,95797,1
12,72161,1
12,15531,1
12,8630,1
12,3377,1
12,93326,1
12,13601,1
12,16518,1
12,75127,1
12,2953,1
12,2363,1
12,3541,1
12,73575,1
12,45882,1
12,51506,1
12,17300,1
12,34646,1
12,1195,1
12,66569,1
12,48660,1
12,74188,1
12,1154,1
12,8664,1
12,16919,1
12,77908,1
12,15545,1
12,3046,3
12,76955,1
12,1699,1
12,75631,1
12,73963,1
12,21842,1
12,41615,1
12,56370,1
12,8655,1
12,79385,1
12,73427,1
12,4256,1
12,63840,1
12,70755,1
12,14492,1
12,38179,1
12,38023,1
12,44410,1
12,10467,1
12,74190,1
12,6193,1
12,9926,1
12,15725,1
12,77801,1
12,10852,1
12,12061,1
12,6184,1
12,81998,1
12,11130,1
12,17901,1
12,8605,1
12,75378,1
12,37345,1
12,74719,1
12,74610,1
12,9512,1
12,89750,1
12,75715,1
12,8616,1
12,51576,1
12,13708,1
12,9028,1
12,1150,1
12,1180,1
12,74025,1
12,15993,1
12,8502,1
12,41454,1
12,43785,1
12,40645,1
12,22148,1
12,6772,1
12,12603,1
12,46441,1
12,12257,1
12,32113,1
12,43263,1
12,75065,1
12,74485,1
12,83898,1
12,63662,1
12,8130,1
12,73815,1
12,21610,1
35422,29180,1
29180,50939,1
29180,49225,1
29180,45824,1
29180,92961,1
29180,40148,1
29180,36275,1
29180,35234,1
29180,12145,1
29180,67447,1
29180,13807,1
29180,39171,1
29180,35675,1
29180,21165,1
29180,32590,2
29180,52508,1
29180,8623,2
29180,35398,1
29180,13181,2
29180,39255,1
29180,9043,1
29180,35627,1
29180,37919,1
29180,36357,1
29180,38645,1
29180,37976,1
29180,43403,1
29180,13393,2
29180,5021,1
29180,41976,1
29180,75177,1
29180,37468,1
29180,55011,1
29180,36067,1
29180,35976,1
29180,51840,1
29180,43717,2
29180,79052,1
29180,36597,1
29180,79040,1
29180,43629,1
29180,75358,1
29180,35737,1
29180,11745,2
29180,56584,1
29180,98753,1
29180,44361,1
29180,48719,1
29180,35436,1
29180,41647,2
29180,35488,1
29180,3394,1
29180,55521,1
29180,35469,1
29180,37108,1
29180,36140,1
29180,35954,1
29180,35406,1
29180,8762,1
29180,9077,1
29180,44728,1
29180,35074,1
29180,94007,1
29180,40573,1
29180,49259,1
29180,45700,1
29180,36652,1
29180,33858,1
29180,46513,2
29180,42019,1
29180,35812,1
29180,52657,1
29180,55551,2
29180,35592,1
29180,80163,1
29180,59159,1
29180,48242,1
29180,36514,1
29180,40888,1
29180,48984,1
29180,38284,2
29180,5474,1
29180,35704,2
29180,35432,1
29180,39444,1
29180,39383,1
29180,38184,1
29180,31946,1
29180,36233,1
29180,36524,1
29180,2310,1
29180,36245,1
29180,35616,1
29180,17991,1
29180,5942,1
29180,112,1
29180,36770,2
29180,41267,1
29180,34616,1
29180,35530,1
29180,29028,1
29180,29354,1
29180,48269,1
29180,47480,1
29180,49081,1
29180,39728,1
29180,45909,1
29180,23699,1
29180,36961,1
29180,42108,1
29180,35854,1
29180,55443,1
29180,48947,1
29180,35145,1
29180,35904,1
29180,40228,1
29180,58814,1
29180,37613,1
29180,37883,1
29180,46164,2
29180,16615,1
29180,51149,1
29180,35780,1
29180,35699,1
29180,60220,1
29180,47521,1
29180,39604,1
29180,74796,2
29180,35862,1
29180,60215,1
29180,893,1
29180,51304,1
29180,4098,1
29180,55029,1
29180,14898,1
29180,36291,1
29180,7958,1
29180,2410,1
29180,47421,1
29180,35351,1
29180,38507,1
29180,42957,1
29180,56412,1
29180,15721,1
29180,46105,1
29180,19203,1
29180,28515,1
29180,40142,1
29180,36094,1
29180,50433,1
29180,12810,1
29180,38835,1
29180,15011,1
29180,19747,1
29180,79898,1
29180,21393,1
29180,39880,1
29180,13692,2
29180,4099,1
29180,41515,1
29180,27440,1
29180,35791,1
29180,35632,1
29180,41012,1
29180,32977,1
29180,15311,1
29180,36093,2
29180,35423,1
29180,40099,1
29180,21384,1
29180,37491,1
29180,15926,2
29180,35305,1
29180,35340,1
29180,40772,1
29180,75985,1
29180,35665,1
29180,36005,1
29180,40815,1
29180,51794,1
29180,4389,1
29180,47466,1
29180,81929,1
29180,35647,1
29180,31215,1
29180,76668,1
29180,39599,1
29180,35901,1
29180,37289,1
29180,35377,1
29180,35519,1
29180,81828,1
29180,6902,2
29180,17181,2
29180,36166,1
29180,41036,1
29180,35376,1
29180,37588,1
29180,50004,1
29180,59781,1
29180,38355,1
29180,36158,1
29180,36177,1
29180,38598,1
29180,43263,1
29180,35933,1
29180,43822,1
29180,37512,1
29180,39423,1
29180,6918,1
29180,29008,1
29180,57731,1
29180,32497,1
29180,57243,1
29180,58141,1
29180,35612,1
29180,992,1
29180,70537,1
29180,40229,1
29180,76204,1
29180,35134,1
29180,8794,1
29180,35586,1
29180,65504,1
29180,7050,1
29180,36709,1
29180,41050,1
29180,8537,1
29180,21966,2
29180,4289,2
29180,35610,1
29180,36543,1
29180,36857,1
29180,14863,1
29180,32747,1
29180,35751,1
29180,80215,1
29180,27669,1
29180,38189,1
29180,35397,1
29180,35928,1
29180,55644,1
29180,66300,2
29180,35872,1
29180,21387,1
29180,35359,1
29180,46389,1
29180,9378,2
29180,37629,1
29180,55198,1
29180,38338,1
29180,13179,1
29180,5915,1
29180,32731,1
29180,35597,1
29180,35496,1
29180,38237,1
29180,46328,1
29180,34173,1
29180,36264,1
29180,35215,1
29180,6129,2
758,6497,1
758,40886,1
758,17835,1
758,235,1
758,7928,1
758,16478,1
758,52709,1
758,5021,1
758,51646,1
758,502,1
758,69,4
758,1154,1
758,732,1
758,52615,1
758,1402,1
758,3092,2
758,1536,1
758,19285,2
758,6590,1
758,11791,1
758,7947,1
758,1758,1
758,8012,1
758,1338,1
758,10174,1
758,5195,2
758,3116,1
758,37543,1
758,37547,2
758,587,1
758,20335,1
758,443,2
758,1699,1
758,5704,1
758,679,21
758,1337,2
758,766,1
758,760,1
758,17866,1
758,142,3
758,6341,3
758,2944,1
758,4191,1
758,71176,1
758,8449,2
758,3132,1
758,2679,1
758,155,1
758,3123,1
758,6594,1
758,9807,1
758,2265,3
758,23344,1
758,51763,1
758,1559,2
758,12948,1
758,1306,1
758,68461,1
758,3973,1
758,322,1
758,2112,1
758,53302,1
758,42108,1
758,7013,1
758,6016,1
758,6013,1
758,4122,1
758,43,2
758,102,1
758,3589,1
758,826,1
758,44354,1
758,5793,1
758,2630,1
758,1007,1
758,202,3
758,14887,1
758,813,2
758,4544,1
6497,11577,1
6497,5804,1
6497,18206,1
6497,69,1
6497,96153,1
6497,2008,1
6497,20141,1
6497,9303,1
6497,32601,1
6497,17212,1
6497,17813,1
6497,662,1
6497,16879,1
6497,87046,1
6497,19787,1
6497,327,1
6497,6034,1
6497,27256,1
6497,8727,1
6497,17358,1
6497,18374,1
6497,41038,1
6497,10467,1
6497,58056,1
6497,32302,1
6497,2302,1
6497,55046,1
6497,55341,1
6497,5195,1
6497,20013,1
6497,30184,1
6497,6678,2
6497,97088,1
6497,7450,1
6497,18357,1
6497,7051,1
86843,443,1
443,73474,1
443,10390,1
443,69648,1
443,53361,1
443,8702,1
443,56075,1
443,19712,1
443,101743,1
443,93055,1
443,14158,4
443,19243,4
443,38072,1
443,64515,1
443,56040,1
443,157,1
443,65547,1
443,14903,1
443,62264,1
443,67414,1
443,56378,1
443,27175,1
443,10883,2
443,56065,1
443,7825,1
443,56867,1
443,14455,1
443,14203,1
443,55224,1
443,57896,1
443,13649,1
443,77365,1
443,83463,1
443,12071,1
443,83251,1
443,40777,1
443,32058,1
443,8457,1
443,76561,1
443,17299,1
443,96356,1
443,73836,1
443,11339,1
443,1836,1
443,63825,1
443,15252,1
443,71156,1
443,94791,1
443,33046,1
443,53138,2
443,4781,1
443,83390,1
443,56107,1
443,95001,1
443,77393,1
443,58827,1
443,42056,1
443,85474,1
443,2157,1
443,56087,1
443,8772,1
443,68086,1
443,39396,1
443,94903,1
443,77883,1
443,76749,1
443,56054,1
443,18630,1
443,21430,1
443,2480,3
443,56452,1
443,43811,1
443,93056,1
443,56294,1
443,13997,2
443,56803,1
443,4760,2
443,57290,1
443,102121,1
443,76256,1
443,8558,1
443,12377,1
443,59928,1
443,59962,1
443,31501,1
443,57409,1
443,32715,1
443,63781,1
443,56168,1
443,50588,1
443,7828,1
443,59712,1
443,79853,1
443,76292,1
443,79393,1
443,85080,1
443,75708,1
443,51830,1
443,69124,1
443,83863,1
443,63715,1
443,37287,4
443,73100,1
443,46864,1
443,32883,1
443,62516,1
443,77518,1
443,7863,1
443,56117,1
443,16639,1
443,65762,1
443,69510,1
443,49633,1
443,50264,1
443,12475,1
443,11147,1
443,1195,1
443,4325,1
443,72883,1
443,859,1
443,61963,1
443,17655,1
443,56754,1
443,56331,1
443,18590,1
443,63828,1
443,22750,1
443,20385,1
443,46015,1
443,59810,1
443,13939,1
443,7827,1
443,56658,1
443,14688,1
443,17625,1
443,28274,1
443,71394,1
443,96614,1
443,7928,2
443,5219,1
443,52512,2
443,14667,1
443,5243,1
443,77529,1
443,38870,1
443,57746,1
443,77983,1
443,58188,1
443,14978,1
443,79761,1
443,34847,3
443,56010,1
443,6210,1
443,95027,1
443,3739,1
443,82068,1
443,75382,1
443,48285,1
443,84497,1
443,40826,1
443,62154,4
443,56023,1
443,99174,3
443,59152,1
443,22156,1
443,61099,1
443,8673,2
443,13944,2
443,60301,1
443,55139,1
443,16825,4
443,38915,1
443,21236,1
443,88065,1
443,56149,1
443,71282,1
443,83704,1
443,69150,1
443,59192,1
443,60449,1
443,56986,1
443,87225,1
443,56815,1
443,97183,1
443,56198,1
443,51002,1
443,19813,1
443,27372,1
443,29043,1
443,232,1
443,8129,1
443,22603,1
443,14165,1
443,21433,1
443,56262,1
443,51659,1
443,9191,1
443,13403,1
443,61197,1
443,41738,2
443,3120,2
443,4156,1
443,63220,1
443,66238,1
443,63334,2
443,78063,1
443,2681,1
443,93857,1
443,16727,1
443,56816,1
443,50512,1
443,77919,1
443,3522,1
443,6768,1
443,12888,1
443,18031,1
443,87303,1
443,9106,1
443,14799,1
443,79643,1
443,16895,1
443,52480,1
443,56568,1
443,76240,1
443,52227,1
443,68010,1
443,56001,1
443,56130,1
443,7914,1
443,5351,1
443,84146,1
443,7872,1
443,14840,1
443,76972,1
443,77729,1
443,59903,1
443,22637,1
443,78634,1
443,15083,1
443,14954,1
443,38158,1
443,31311,1
443,24024,1
443,1434,1
443,57446,1
443,37543,2
443,8175,1
443,15801,1
443,1950,1
443,81626,1
443,71504,1
443,35222,1
443,56540,1
443,69669,1
443,102111,1
443,14538,1
443,441,2
443,49880,1
443,55341,1
443,61010,1
443,66461,1
443,13941,1
443,1196,1
443,38517,1
443,16575,1
443,15553,2
443,61065,1
443,56394,1
443,76094,1
443,3811,2
443,95454,1
443,58118,1
443,56049,1
443,35075,1
443,55982,1
443,18501,5
443,13439,1
443,53342,1
443,5231,1
443,62192,1
443,96097,1
443,17877,2
443,56517,1
443,17169,1
443,77226,1
443,5200,1
443,76997,1
443,56235,1
443,56520,1
443,8162,1
443,84828,1
443,61385,1
443,96972,1
443,49515,1
443,41038,3
443,8788,1
443,78836,2
443,17384,1
443,101283,1
443,10151,1
443,39049,1
443,3541,2
443,57425,1
443,69997,1
443,60711,1
443,66472,1
443,16227,3
443,61333,1
443,731,2
443,15656,5
443,31094,3
443,8698,1
443,43260,1
443,56689,1
443,13911,1
443,77458,1
443,61407,1
443,27688,1
443,63617,1
443,98723,1
443,56094,1
443,56033,1
443,642,2
443,56132,1
443,8007,1
443,79447,1
443,48686,1
443,73887,1
443,56245,1
443,79247,1
443,14476,1
443,89280,1
443,33172,1
443,57900,1
443,65202,1
443,35865,1
443,57646,1
443,59610,1
443,6483,1
443,14168,1
443,50455,1
443,20088,2
443,7805,1
443,16392,1
443,62983,1
443,55992,1
443,77254,1
443,2716,3
443,56109,1
443,62021,1
443,82031,1
443,41421,1
443,1453,1
443,73248,2
443,79130,1
443,11597,1
443,93962,1
443,56691,1
443,71291,1
443,7268,1
443,34658,1
443,64068,1
443,56897,1
443,16476,1
443,56110,1
443,14104,5
443,56019,1
443,82384,1
443,7003,1
443,14103,1
443,41852,1
443,2255,1
443,56080,1
443,50029,1
443,56007,1
443,62313,1
443,79038,1
443,21466,1
443,662,1
443,59745,1
443,86895,1
443,71008,1
443,61746,1
443,83211,1
443,44173,1
443,2864,2
443,64140,1
443,19058,1
443,13747,3
443,61383,2
443,5654,1
443,27133,1
443,57335,1
443,62324,1
443,6523,1
443,493,1
443,7834,1
443,85822,1
443,31328,1
443,42718,1
443,22618,1
443,77348,1
443,6831,1
443,77310,1
443,14670,1
443,80066,1
443,76718,1
443,62792,1
443,20857,1
443,4355,1
443,4047,2
443,51767,1
443,7007,1
443,8339,1
443,77659,1
443,8686,2
443,60166,1
443,56052,1
443,60025,1
443,59127,1
443,80686,1
443,59532,1
443,49485,1
443,56619,1
443,86169,1
443,78496,1
443,83585,1
443,19226,1
443,56078,1
443,27542,1
443,32788,1
443,83115,1
443,1004,1
443,87232,1
443,11349,1
443,77637,1
443,62537,1
443,29279,1
443,59697,2
443,78714,1
443,49739,1
443,56170,6
443,56271,1
443,21268,1
443,61024,1
443,52818,1
443,56121,1
443,1995,1
443,56290,1
443,33861,1
443,17967,4
443,38127,1
443,51402,1
443,80647,1
443,61290,1
443,83472,1
443,54105,1
443,81515,1
443,14286,1
443,78718,1
443,681,1
443,30184,1
443,14777,3
443,69906,1
443,19339,1
443,7999,1
443,95448,1
443,47070,1
443,1229,2
443,56012,1
443,82882,1
443,56123,1
443,62575,1
443,19463,1
443,83208,1
443,4459,1
443,66901,1
443,53664,1
443,14124,1
443,41826,1
443,4303,2
443,77685,1
443,65915,1
443,61573,1
443,13242,1
443,38761,1
443,11601,1
443,56137,1
443,55988,1
443,75177,1
443,63454,1
443,56205,1
443,801,1
443,57451,1
443,20020,1
443,76450,1
443,97163,1
443,27153,1
443,56008,1
443,15190,1
443,77770,1
443,27025,1
443,56849,1
443,61343,1
443,92189,1
443,76233,1
443,31489,1
443,56615,1
443,40470,1
443,13956,1
443,148,5
443,95192,1
443,41720,1
443,730,4
443,62252,1
443,56655,1
443,70958,1
443,70162,1
443,12507,1
443,70060,1
443,10635,1
443,68964,1
443,87687,1
443,64936,1
443,13972,1
443,1775,2
443,56111,1
443,7871,1
443,8808,1
443,13874,1
443,56011,1
443,9897,1
443,17228,1
443,61938,1
443,64711,1
443,50997,1
443,63102,1
443,58407,1
443,14561,1
443,56026,1
443,65067,1
443,7958,2
443,4395,1
443,56352,1
443,70296,1
443,1808,1
443,56051,1
443,101585,1
443,20098,1
443,30885,1
443,55989,1
443,63015,1
443,61408,1
443,47090,1
443,78796,1
443,76207,1
443,59802,1
443,79679,1
443,59063,1
443,101397,1
443,76879,1
443,72880,1
443,68213,1
443,78904,1
443,6821,1
443,130,1
443,53771,1
443,4350,1
443,84628,1
443,56129,1
443,14430,1
443,29492,1
443,30612,1
443,48232,2
443,62195,1
443,21334,1
443,9605,1
443,50721,2
443,78352,1
443,56069,1
443,8017,1
443,14577,1
443,59095,1
443,12833,1
443,50205,1
443,8032,1
443,62255,1
443,74501,1
443,16461,1
443,13895,1
443,73901,1
443,4615,1
443,18993,1
443,58034,1
443,72709,1
443,2822,2
443,87295,1
443,35553,1
443,56027,1
443,81839,1
443,62438,1
443,56690,1
443,3440,1
